Japan, Female population exposure by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 08/08/2012
Year    Age        female
2004     29       923676.08
2004     30       959891.80
2004     31       972362.17
2004     32       952290.68
2004     33       926566.30
2004     34       905933.47
2004     35       900231.62
2004     36       865509.00
2004     37       834068.80
2004     38       764997.12
2004     39       813472.36
2004     40       792841.60
2004     41       778976.66
2004     42       761045.97
2004     43       752754.01
2004     44       761201.11
2004     45       776204.29
2004     46       749429.19
2004     47       758007.54
2004     48       782826.01
2004     49       806644.04
2004     50       825199.67
2004     51       878523.43
2004     52       930138.45
2004     53      1009788.09
2004     54      1076047.09
2004     55      1139133.65
2005     12       581671.25
2005     13       584889.80
2005     14       588271.00
2005     15       602596.00
2005     16       622346.98
2005     17       634032.89
2005     18       656698.44
2005     19       672243.01
2005     20       694329.64
2005     21       705637.94
2005     22       711765.86
2005     23       708635.36
2005     24       724615.23
2005     25       750927.22
2005     26       771544.74
2005     27       801501.20
2005     28       828789.93
2005     29       871965.93
2005     30       920507.52
2005     31       956247.87
2005     32       969060.72
2005     33       948357.85
2005     34       923658.65
2005     35       901773.71
2005     36       896871.53
2005     37       863218.60
2005     38       829803.08
2005     39       764021.09
2005     40       811654.03
2005     41       791893.83
2005     42       776205.57
2005     43       758629.00
2005     44       751036.13
2005     45       759166.63
2005     46       774102.55
2005     47       747542.41
2005     48       756549.18
2005     49       780834.67
2005     50       804838.04
2005     51       823441.43
2005     52       876477.03
2005     53       928074.33
2005     54      1008112.73
2005     55      1074573.01
2006     12       578703.72
2006     13       581877.25
2006     14       584940.24
2006     15       587371.09
2006     16       604077.58
2006     17       622710.37
2006     18       635211.43
2006     19       656651.46
2006     20       669940.90
2006     21       688631.75
2006     22       700134.09
2006     23       705071.86
2006     24       701519.42
2006     25       716987.11
2006     26       745504.56
2006     27       768652.09
2006     28       799940.06
2006     29       827031.25
2006     30       870325.33
2006     31       918563.68
2006     32       954485.41
2006     33       967111.19
2006     34       946601.27
2006     35       920840.42
2006     36       899874.02
2006     37       895464.43
2006     38       860777.17
2006     39       829636.65
2006     40       762997.65
2006     41       811635.59
2006     42       790250.91
2006     43       775111.72
2006     44       757648.14
2006     45       749762.45
2006     46       758085.75
2006     47       773212.06
2006     48       746718.15
2006     49       755746.44
2006     50       779776.95
2006     51       804238.85
2006     52       822397.30
2006     53       875149.32
2006     54       927649.16
2006     55      1007550.77
2007     12       586979.42
2007     13       579213.63
2007     14       582235.79
2007     15       585403.10
2007     16       587744.55
2007     17       604560.08
2007     18       624091.41
2007     19       634386.65
2007     20       655179.73
2007     21       669225.60
2007     22       690441.72
2007     23       702390.21
2007     24       705978.17
2007     25       702318.64
2007     26       717356.43
2007     27       746478.82
2007     28       768870.93
2007     29       800067.43
2007     30       827085.89
2007     31       869808.77
2007     32       918639.42
2007     33       954546.34
2007     34       966424.08
2007     35       945830.88
2007     36       920665.16
2007     37       899315.34
2007     38       894945.99
2007     39       860706.77
2007     40       828864.85
2007     41       762966.41
2007     42       810989.36
2007     43       790188.19
2007     44       774316.95
2007     45       757239.31
2007     46       749457.79
2007     47       757874.86
2007     48       772293.88
2007     49       746408.43
2007     50       754595.57
2007     51       778833.21
2007     52       803127.63
2007     53       820962.07
2007     54       873994.38
2007     55       925918.45
2008     12       573857.95
2008     13       587030.71
2008     14       578914.41
2008     15       581986.02
2008     16       585040.22
2008     17       587147.94
2008     18       605121.52
2008     19       622040.24
2008     20       631513.06
2008     21       653329.27
2008     22       670038.31
2008     23       691210.16
2008     24       701823.39
2008     25       705450.34
2008     26       701261.04
2008     27       717232.54
2008     28       745427.19
2008     29       768163.69
2008     30       798807.97
2008     31       825600.83
2008     32       868762.60
2008     33       917365.00
2008     34       952466.54
2008     35       964556.86
2008     36       944261.54
2008     37       918655.32
2008     38       897631.24
2008     39       893673.48
2008     40       858790.82
2008     41       827249.50
2008     42       761407.10
2008     43       809708.52
2008     44       788496.53
2008     45       773198.09
2008     46       755924.20
2008     47       748208.07
2008     48       755925.89
2008     49       770894.33
2008     50       744363.89
2008     51       752654.56
2008     52       777106.80
2008     53       801031.58
2008     54       818807.12
2008     55       871621.80
2009     12       575492.57
2009     13       573578.05
2009     14       586677.03
2009     15       578528.96
2009     16       581451.17
2009     17       584402.86
2009     18       587313.27
2009     19       603177.38
2009     20       619057.45
2009     21       630083.22
2009     22       653973.92
2009     23       669751.02
2009     24       690276.74
2009     25       701332.38
2009     26       704498.90
2009     27       701194.99
2009     28       716410.50
2009     29       745214.86
2009     30       766949.33
2009     31       797988.42
2009     32       824794.59
2009     33       867720.88
2009     34       915747.21
2009     35       950892.89
2009     36       963109.37
2009     37       942876.39
2009     38       917192.06
2009     39       896278.22
2009     40       892025.30
2009     41       857446.56
2009     42       825728.20
2009     43       760343.43
2009     44       808314.85
2009     45       787260.59
2009     46       772036.53
2009     47       754600.10
2009     48       746542.05
2009     49       754229.02
2009     50       769157.81
2009     51       742605.52
2009     52       750886.15
2009     53       775294.23
2009     54       799055.90
2009     55       816993.90
